"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0007243 intracellular protein kinase cascade",NA,NA,NA,NA,869,NA
"GO:0007253 cytoplasmic sequestering of NF-kappaB",NA,NA,NA,NA,9,NA
"GO:0007256 activation of JNKK activity",NA,NA,NA,NA,5,NA
"GO:0007258 JUN phosphorylation",NA,NA,NA,NA,3,NA
"GO:0007262 STAT protein import into nucleus",NA,NA,NA,NA,8,NA
"GO:0007264 small GTPase mediated signal transduction",NA,NA,NA,NA,513,NA
"GO:0007267 cell-cell signaling",NA,NA,NA,NA,1068,NA
"GO:0007268 synaptic transmission",NA,NA,NA,NA,650,NA
"GO:0007275 multicellular organismal development",NA,NA,NA,NA,3903,NA
"GO:0007285 primary spermatocyte growth",NA,NA,NA,NA,1,NA
"GO:0007288 sperm axoneme assembly",NA,NA,NA,NA,4,NA
"GO:0007290 spermatid nucleus elongation",NA,NA,NA,NA,3,NA
"GO:0007296 vitellogenesis",NA,NA,NA,NA,2,NA
"GO:0007308 oocyte construction",NA,NA,NA,NA,2,NA
"GO:0007309 oocyte axis specification",NA,NA,NA,NA,2,NA
"GO:0007314 oocyte anterior/posterior axis specification",NA,NA,NA,NA,2,NA
"GO:0007315 pole plasm assembly",NA,NA,NA,NA,2,NA
"GO:0007321 sperm displacement",NA,NA,NA,NA,1,NA
"GO:0007341 penetration of zona pellucida",NA,NA,NA,NA,5,NA
"GO:0007343 egg activation",NA,NA,NA,NA,8,NA
"GO:0007344 pronuclear fusion",NA,NA,NA,NA,1,NA
"GO:0007352 zygotic specification of dorsal/ventral axis",NA,NA,NA,NA,3,NA
"GO:0007354 zygotic determination of anterior/posterior axis, embryo",NA,NA,NA,NA,4,NA
"GO:0007356 thorax and anterior abdomen determination",NA,NA,NA,NA,2,NA
"GO:0007371 ventral midline determination",NA,NA,NA,NA,1,NA
"GO:0007386 compartment pattern specification",NA,NA,NA,NA,5,NA
"GO:0007387 anterior compartment pattern formation",NA,NA,NA,NA,1,NA
"GO:0007388 posterior compartment specification",NA,NA,NA,NA,1,NA
"GO:0007399 nervous system development",NA,NA,NA,NA,1712,NA
"GO:0007400 neuroblast fate determination",NA,NA,NA,NA,1,NA
"GO:0007402 ganglion mother cell fate determination",NA,NA,NA,NA,2,NA
"GO:0007403 glial cell fate determination",NA,NA,NA,NA,2,NA
"GO:0007406 negative regulation of neuroblast proliferation",NA,NA,NA,NA,8,NA
"GO:0007409 axonogenesis",NA,NA,NA,NA,510,NA
"GO:0007412 axon target recognition",NA,NA,NA,NA,4,NA
"GO:0007417 central nervous system development",NA,NA,NA,NA,685,NA
"GO:0007418 ventral midline development",NA,NA,NA,NA,5,NA
"GO:0007420 brain development",NA,NA,NA,NA,501,NA
"GO:0007424 open tracheal system development",NA,NA,NA,NA,1,NA
"GO:0007439 ectodermal digestive tract development",NA,NA,NA,NA,1,NA
"GO:0007442 hindgut morphogenesis",NA,NA,NA,NA,8,NA
"GO:0007468 regulation of rhodopsin gene expression",NA,NA,NA,NA,2,NA
"GO:0007493 endodermal cell fate determination",NA,NA,NA,NA,2,NA
"GO:0007495 visceral mesoderm-endoderm interaction involved in midgut development",NA,NA,NA,NA,1,NA
"GO:0007497 posterior midgut development",NA,NA,NA,NA,2,NA
"GO:0007499 ectoderm and mesoderm interaction",NA,NA,NA,NA,1,NA
"GO:0007500 mesodermal cell fate determination",NA,NA,NA,NA,4,NA
"GO:0007506 gonadal mesoderm development",NA,NA,NA,NA,3,NA
"GO:0007509 mesoderm migration involved in gastrulation",NA,NA,NA,NA,6,NA
"GO:0007518 myoblast cell fate determination",NA,NA,NA,NA,2,NA
"GO:0007521 muscle cell fate determination",NA,NA,NA,NA,2,NA
"GO:0007522 visceral muscle development",NA,NA,NA,NA,1,NA
"GO:0007525 somatic muscle development",NA,NA,NA,NA,5,NA
"GO:0007527 adult somatic muscle development",NA,NA,NA,NA,1,NA
"GO:0007529 establishment of synaptic specificity at neuromuscular junction",NA,NA,NA,NA,3,NA
"GO:0007538 primary sex determination",NA,NA,NA,NA,3,NA
"GO:0007542 primary sex determination, germ-line",NA,NA,NA,NA,2,NA
"GO:0007549 dosage compensation",NA,NA,NA,NA,6,NA
"GO:0007559 histolysis",NA,NA,NA,NA,1,NA
"GO:0007571 age-dependent general metabolic decline",NA,NA,NA,NA,3,NA
"GO:0007598 blood coagulation, extrinsic pathway",NA,NA,NA,NA,5,NA
"GO:0007610 behavior",NA,NA,NA,NA,513,NA
"GO:0007614 short-term memory",NA,NA,NA,NA,3,NA
"GO:0007619 courtship behavior",NA,NA,NA,NA,3,NA
"GO:0007621 negative regulation of female receptivity",NA,NA,NA,NA,4,NA
"GO:0007624 ultradian rhythm",NA,NA,NA,NA,1,NA
"GO:0007634 optokinetic behavior",NA,NA,NA,NA,1,NA
"GO:0007638 mechanosensory behavior",NA,NA,NA,NA,8,NA
"GO:0008039 synaptic target recognition",NA,NA,NA,NA,1,NA
"GO:0008049 male courtship behavior",NA,NA,NA,NA,1,NA
"GO:0008050 female courtship behavior",NA,NA,NA,NA,2,NA
"GO:0008052 sensory organ boundary specification",NA,NA,NA,NA,1,NA
"GO:0008054 cyclin catabolic process",NA,NA,NA,NA,7,NA
"GO:0008057 eye pigment granule organization",NA,NA,NA,NA,1,NA
"GO:0008065 establishment of blood-nerve barrier",NA,NA,NA,NA,3,NA
"GO:0008078 mesodermal cell migration",NA,NA,NA,NA,4,NA
"GO:0008090 retrograde axon cargo transport",NA,NA,NA,NA,5,NA
"GO:0008104 protein localization",NA,NA,NA,NA,1583,NA
"GO:0008152 metabolic process",NA,NA,NA,NA,9255,NA
"GO:0008204 ergosterol metabolic process",NA,NA,NA,NA,1,NA
"GO:0008215 spermine metabolic process",NA,NA,NA,NA,4,NA
"GO:0008216 spermidine metabolic process",NA,NA,NA,NA,5,NA
"GO:0008219 cell death",NA,NA,NA,NA,1711,NA
"GO:0008228 opsonization",NA,NA,NA,NA,7,NA
"GO:0008283 cell proliferation",NA,NA,NA,NA,1509,NA
"GO:0008284 positive regulation of cell proliferation",NA,NA,NA,NA,637,NA
"GO:0008285 negative regulation of cell proliferation",NA,NA,NA,NA,519,NA
"GO:0008291 acetylcholine metabolic process",NA,NA,NA,NA,3,NA
"GO:0008292 acetylcholine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0008295 spermidine biosynthetic process",NA,NA,NA,NA,4,NA
"GO:0008298 intracellular mRNA localization",NA,NA,NA,NA,5,NA
"GO:0008300 isoprenoid catabolic process",NA,NA,NA,NA,7,NA
"GO:0008355 olfactory learning",NA,NA,NA,NA,1,NA
"GO:0008358 maternal determination of anterior/posterior axis, embryo",NA,NA,NA,NA,2,NA
"GO:0008582 regulation of synaptic growth at neuromuscular junction",NA,NA,NA,NA,4,NA
"GO:0008588 release of cytoplasmic sequestered NF-kappaB",NA,NA,NA,NA,4,NA
"GO:0008592 regulation of Toll signaling pathway",NA,NA,NA,NA,1,NA
"GO:0008594 photoreceptor cell morphogenesis",NA,NA,NA,NA,2,NA
"GO:0008610 lipid biosynthetic process",NA,NA,NA,NA,555,NA
"GO:0008611 ether lipid biosynthetic process",NA,NA,NA,NA,5,NA
"GO:0008612 peptidyl-lysine modification to hypusine",NA,NA,NA,NA,5,NA
"GO:0008614 pyridoxine metabolic process",NA,NA,NA,NA,2,NA
"GO:0008615 pyridoxine biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0008616 queuosine biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0008617 guanosine metabolic process",NA,NA,NA,NA,2,NA
"GO:0008627 intrinsic apoptotic signaling pathway in response to osmotic stress",NA,NA,NA,NA,1,NA
"GO:0008628 hormone-mediated apoptotic signaling pathway",NA,NA,NA,NA,3,NA
"GO:0008653 lipopolysaccharide metabolic process",NA,NA,NA,NA,9,NA
"GO:0009048 dosage compensation by inactivation of X chromosome",NA,NA,NA,NA,4,NA
"GO:0009051 pentose-phosphate shunt, oxidative branch",NA,NA,NA,NA,3,NA
"GO:0009052 pentose-phosphate shunt, non-oxidative branch",NA,NA,NA,NA,4,NA
"GO:0009056 catabolic process",NA,NA,NA,NA,1979,NA
"GO:0009057 macromolecule catabolic process",NA,NA,NA,NA,879,NA
"GO:0009058 biosynthetic process",NA,NA,NA,NA,5103,NA
"GO:0009059 macromolecule biosynthetic process",NA,NA,NA,NA,4188,NA
"GO:0009061 anaerobic respiration",NA,NA,NA,NA,2,NA
"GO:0009075 histidine family amino acid metabolic process",NA,NA,NA,NA,7,NA
"GO:0009076 histidine family amino acid biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009077 histidine family amino acid catabolic process",NA,NA,NA,NA,5,NA
"GO:0009078 pyruvate family amino acid metabolic process",NA,NA,NA,NA,5,NA
"GO:0009080 pyruvate family amino acid catabolic process",NA,NA,NA,NA,5,NA
"GO:0009082 branched-chain amino acid biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009088 threonine biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009092 homoserine metabolic process",NA,NA,NA,NA,2,NA
"GO:0009093 cysteine catabolic process",NA,NA,NA,NA,3,NA
"GO:0009103 lipopolysaccharide biosynthetic process",NA,NA,NA,NA,8,NA
"GO:0009106 lipoate metabolic process",NA,NA,NA,NA,2,NA
"GO:0009107 lipoate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009109 coenzyme catabolic process",NA,NA,NA,NA,7,NA
"GO:0009111 vitamin catabolic process",NA,NA,NA,NA,6,NA
"GO:0009115 xanthine catabolic process",NA,NA,NA,NA,1,NA
"GO:0009116 nucleoside metabolic process",NA,NA,NA,NA,592,NA
"GO:0009117 nucleotide metabolic process",NA,NA,NA,NA,814,NA
"GO:0009119 ribonucleoside metabolic process",NA,NA,NA,NA,546,NA
"GO:0009120 deoxyribonucleoside metabolic process",NA,NA,NA,NA,7,NA
"GO:0009125 nucleoside monophosphate catabolic process",NA,NA,NA,NA,6,NA
"GO:0009128 purine nucleoside monophosphate catabolic process",NA,NA,NA,NA,4,NA
"GO:0009131 pyrimidine nucleoside monophosphate catabolic process",NA,NA,NA,NA,1,NA
"GO:0009133 nucleoside diphosphate biosynthetic process",NA,NA,NA,NA,6,NA
"GO:0009134 nucleoside diphosphate catabolic process",NA,NA,NA,NA,6,NA
"GO:0009135 purine nucleoside diphosphate metabolic process",NA,NA,NA,NA,6,NA
"GO:0009136 purine nucleoside diphosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009137 purine nucleoside diphosphate catabolic process",NA,NA,NA,NA,3,NA
"GO:0009138 pyrimidine nucleoside diphosphate metabolic process",NA,NA,NA,NA,4,NA
"GO:0009139 pyrimidine nucleoside diphosphate biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009140 pyrimidine nucleoside diphosphate catabolic process",NA,NA,NA,NA,1,NA
"GO:0009150 purine ribonucleotide metabolic process",NA,NA,NA,NA,634,NA
"GO:0009153 purine deoxyribonucleotide biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009155 purine deoxyribonucleotide catabolic process",NA,NA,NA,NA,7,NA
"GO:0009157 deoxyribonucleoside monophosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009158 ribonucleoside monophosphate catabolic process",NA,NA,NA,NA,3,NA
"GO:0009159 deoxyribonucleoside monophosphate catabolic process",NA,NA,NA,NA,2,NA
"GO:0009162 deoxyribonucleoside monophosphate metabolic process",NA,NA,NA,NA,4,NA
"GO:0009169 purine ribonucleoside monophosphate catabolic process",NA,NA,NA,NA,3,NA
"GO:0009176 pyrimidine deoxyribonucleoside monophosphate metabolic process",NA,NA,NA,NA,3,NA
"GO:0009177 pyrimidine deoxyribonucleoside monophosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009178 pyrimidine deoxyribonucleoside monophosphate catabolic process",NA,NA,NA,NA,1,NA
"GO:0009179 purine ribonucleoside diphosphate metabolic process",NA,NA,NA,NA,6,NA
"GO:0009180 purine ribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009181 purine ribonucleoside diphosphate catabolic process",NA,NA,NA,NA,3,NA
"GO:0009182 purine deoxyribonucleoside diphosphate metabolic process",NA,NA,NA,NA,1,NA
"GO:0009183 purine deoxyribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009184 purine deoxyribonucleoside diphosphate catabolic process",NA,NA,NA,NA,0,NA
"GO:0009185 ribonucleoside diphosphate metabolic process",NA,NA,NA,NA,9,NA
"GO:0009186 deoxyribonucleoside diphosphate metabolic process",NA,NA,NA,NA,6,NA
"GO:0009188 ribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009189 deoxyribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,4,NA
"GO:0009191 ribonucleoside diphosphate catabolic process",NA,NA,NA,NA,5,NA
"GO:0009192 deoxyribonucleoside diphosphate catabolic process",NA,NA,NA,NA,0,NA
"GO:0009193 pyrimidine ribonucleoside diphosphate metabolic process",NA,NA,NA,NA,2,NA
"GO:0009194 pyrimidine ribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009195 pyrimidine ribonucleoside diphosphate catabolic process",NA,NA,NA,NA,1,NA
"GO:0009196 pyrimidine deoxyribonucleoside diphosphate metabolic process",NA,NA,NA,NA,3,NA
"GO:0009197 pyrimidine deoxyribonucleoside diphosphate biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009202 deoxyribonucleoside triphosphate biosynthetic process",NA,NA,NA,NA,4,NA
"GO:0009204 deoxyribonucleoside triphosphate catabolic process",NA,NA,NA,NA,4,NA
"GO:0009211 pyrimidine deoxyribonucleoside triphosphate metabolic process",NA,NA,NA,NA,4,NA
"GO:0009212 pyrimidine deoxyribonucleoside triphosphate biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009215 purine deoxyribonucleoside triphosphate metabolic process",NA,NA,NA,NA,8,NA
"GO:0009216 purine deoxyribonucleoside triphosphate biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009217 purine deoxyribonucleoside triphosphate catabolic process",NA,NA,NA,NA,4,NA
"GO:0009221 pyrimidine deoxyribonucleotide biosynthetic process",NA,NA,NA,NA,6,NA
"GO:0009222 pyrimidine ribonucleotide catabolic process",NA,NA,NA,NA,1,NA
"GO:0009223 pyrimidine deoxyribonucleotide catabolic process",NA,NA,NA,NA,7,NA
"GO:0009227 nucleotide-sugar catabolic process",NA,NA,NA,NA,3,NA
"GO:0009229 thiamine diphosphate biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009231 riboflavin biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009233 menaquinone metabolic process",NA,NA,NA,NA,1,NA
"GO:0009234 menaquinone biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009235 cobalamin metabolic process",NA,NA,NA,NA,8,NA
"GO:0009236 cobalamin biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009237 siderophore metabolic process",NA,NA,NA,NA,1,NA
"GO:0009240 isopentenyl diphosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009249 protein lipoylation",NA,NA,NA,NA,6,NA
"GO:0009253 peptidoglycan catabolic process",NA,NA,NA,NA,7,NA
"GO:0009256 10-formyltetrahydrofolate metabolic process",NA,NA,NA,NA,2,NA
"GO:0009258 10-formyltetrahydrofolate catabolic process",NA,NA,NA,NA,2,NA
"GO:0009259 ribonucleotide metabolic process",NA,NA,NA,NA,649,NA
"GO:0009265 2'-deoxyribonucleotide biosynthetic process",NA,NA,NA,NA,8,NA
"GO:0009292 genetic transfer",NA,NA,NA,NA,1,NA
"GO:0009294 DNA mediated transformation",NA,NA,NA,NA,1,NA
"GO:0009298 GDP-mannose biosynthetic process",NA,NA,NA,NA,5,NA
"GO:0009301 snRNA transcription",NA,NA,NA,NA,4,NA
"GO:0009304 tRNA transcription",NA,NA,NA,NA,7,NA
"GO:0009305 protein biotinylation",NA,NA,NA,NA,1,NA
"GO:0009313 oligosaccharide catabolic process",NA,NA,NA,NA,4,NA
"GO:0009372 quorum sensing",NA,NA,NA,NA,1,NA
"GO:0009386 translational attenuation",NA,NA,NA,NA,1,NA
"GO:0009396 folic acid-containing compound biosynthetic process",NA,NA,NA,NA,9,NA
"GO:0009397 folic acid-containing compound catabolic process",NA,NA,NA,NA,2,NA
"GO:0009398 FMN biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009399 nitrogen fixation",NA,NA,NA,NA,1,NA
"GO:0009401 phosphoenolpyruvate-dependent sugar phosphotransferase system",NA,NA,NA,NA,1,NA
"GO:0009403 toxin biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0009405 pathogenesis",NA,NA,NA,NA,3,NA
"GO:0009407 toxin catabolic process",NA,NA,NA,NA,1,NA
"GO:0009414 response to water deprivation",NA,NA,NA,NA,4,NA
"GO:0009415 response to water stimulus",NA,NA,NA,NA,7,NA
"GO:0009436 glyoxylate catabolic process",NA,NA,NA,NA,3,NA
"GO:0009438 methylglyoxal metabolic process",NA,NA,NA,NA,2,NA
"GO:0009439 cyanate metabolic process",NA,NA,NA,NA,2,NA
"GO:0009440 cyanate catabolic process",NA,NA,NA,NA,2,NA
"GO:0009441 glycolate metabolic process",NA,NA,NA,NA,2,NA
"GO:0009443 pyridoxal 5'-phosphate salvage",NA,NA,NA,NA,1,NA
"GO:0009445 putrescine metabolic process",NA,NA,NA,NA,5,NA
"GO:0009446 putrescine biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0009447 putrescine catabolic process",NA,NA,NA,NA,3,NA
"GO:0009448 gamma-aminobutyric acid metabolic process",NA,NA,NA,NA,5,NA
"GO:0009449 gamma-aminobutyric acid biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0009450 gamma-aminobutyric acid catabolic process",NA,NA,NA,NA,2,NA
"GO:0009585 red, far-red light phototransduction",NA,NA,NA,NA,1,NA
"GO:0009589 detection of UV",NA,NA,NA,NA,1,NA
"GO:0009590 detection of gravity",NA,NA,NA,NA,2,NA
"GO:0009597 detection of virus",NA,NA,NA,NA,3,NA
"GO:0009605 response to external stimulus",NA,NA,NA,NA,1225,NA
"GO:0009607 response to biotic stimulus",NA,NA,NA,NA,573,NA
"GO:0009608 response to symbiont",NA,NA,NA,NA,2,NA
"GO:0009609 response to symbiotic bacterium",NA,NA,NA,NA,2,NA
"GO:0009611 response to wounding",NA,NA,NA,NA,1065,NA
"GO:0009624 response to nematode",NA,NA,NA,NA,5,NA
"GO:0009628 response to abiotic stimulus",NA,NA,NA,NA,759,NA
"GO:0009629 response to gravity",NA,NA,NA,NA,9,NA
"GO:0009631 cold acclimation",NA,NA,NA,NA,1,NA
"GO:0009635 response to herbicide",NA,NA,NA,NA,8,NA
"GO:0009637 response to blue light",NA,NA,NA,NA,3,NA
"GO:0009639 response to red or far red light",NA,NA,NA,NA,1,NA
"GO:0009642 response to light intensity",NA,NA,NA,NA,6,NA
"GO:0009645 response to low light intensity stimulus",NA,NA,NA,NA,1,NA
"GO:0009648 photoperiodism",NA,NA,NA,NA,6,NA
"GO:0009649 entrainment of circadian clock",NA,NA,NA,NA,9,NA
"GO:0009653 anatomical structure morphogenesis",NA,NA,NA,NA,2045,NA
"GO:0009719 response to endogenous stimulus",NA,NA,NA,NA,1059,NA
"GO:0009720 detection of hormone stimulus",NA,NA,NA,NA,1,NA
"GO:0009725 response to hormone stimulus",NA,NA,NA,NA,645,NA
"GO:0009726 detection of endogenous stimulus",NA,NA,NA,NA,3,NA
"GO:0009730 detection of carbohydrate stimulus",NA,NA,NA,NA,4,NA
"GO:0009732 detection of hexose stimulus",NA,NA,NA,NA,4,NA
"GO:0009737 response to abscisic acid stimulus",NA,NA,NA,NA,1,NA
"GO:0009738 abscisic acid mediated signaling pathway",NA,NA,NA,NA,1,NA
"GO:0009744 response to sucrose stimulus",NA,NA,NA,NA,7,NA
"GO:0009750 response to fructose stimulus",NA,NA,NA,NA,3,NA
"GO:0009753 response to jasmonic acid stimulus",NA,NA,NA,NA,4,NA
"GO:0009756 carbohydrate mediated signaling",NA,NA,NA,NA,3,NA
"GO:0009757 hexose mediated signaling",NA,NA,NA,NA,1,NA
"GO:0009758 carbohydrate utilization",NA,NA,NA,NA,1,NA
"GO:0009785 blue light signaling pathway",NA,NA,NA,NA,2,NA
"GO:0009786 regulation of asymmetric cell division",NA,NA,NA,NA,3,NA
"GO:0009787 regulation of abscisic acid mediated signaling pathway",NA,NA,NA,NA,1,NA
"GO:0009789 positive regulation of abscisic acid mediated signaling pathway",NA,NA,NA,NA,1,NA
"GO:0009790 embryo development",NA,NA,NA,NA,914,NA
"GO:0009792 embryo development ending in birth or egg hatching",NA,NA,NA,NA,550,NA
"GO:0009794 regulation of mitotic cell cycle, embryonic",NA,NA,NA,NA,2,NA
"GO:0009804 coumarin metabolic process",NA,NA,NA,NA,5,NA
"GO:0009810 stilbene metabolic process",NA,NA,NA,NA,1,NA
"GO:0009812 flavonoid metabolic process",NA,NA,NA,NA,9,NA
"GO:0009814 defense response, incompatible interaction",NA,NA,NA,NA,1,NA
"GO:0009817 defense response to fungus, incompatible interaction",NA,NA,NA,NA,1,NA
"GO:0009820 alkaloid metabolic process",NA,NA,NA,NA,9,NA
"GO:0009822 alkaloid catabolic process",NA,NA,NA,NA,3,NA
"GO:0009826 unidimensional cell growth",NA,NA,NA,NA,3,NA
"GO:0009838 abscission",NA,NA,NA,NA,2,NA
"GO:0009887 organ morphogenesis",NA,NA,NA,NA,793,NA
"GO:0009888 tissue development",NA,NA,NA,NA,1264,NA
"GO:0009889 regulation of biosynthetic process",NA,NA,NA,NA,3291,NA
"GO:0009890 negative regulation of biosynthetic process",NA,NA,NA,NA,990,NA
"GO:0009891 positive regulation of biosynthetic process",NA,NA,NA,NA,1290,NA
"GO:0009892 negative regulation of metabolic process",NA,NA,NA,NA,1425,NA
"GO:0009893 positive regulation of metabolic process",NA,NA,NA,NA,1994,NA
"GO:0009894 regulation of catabolic process",NA,NA,NA,NA,511,NA
"GO:0009912 auditory receptor cell fate commitment",NA,NA,NA,NA,4,NA
"GO:0009946 proximal/distal axis specification",NA,NA,NA,NA,3,NA
"GO:0009949 polarity specification of anterior/posterior axis",NA,NA,NA,NA,1,NA
"GO:0009956 radial pattern formation",NA,NA,NA,NA,1,NA
"GO:0009957 epidermal cell fate specification",NA,NA,NA,NA,3,NA
"GO:0009966 regulation of signal transduction",NA,NA,NA,NA,1764,NA
"GO:0009967 positive regulation of signal transduction",NA,NA,NA,NA,807,NA
"GO:0009968 negative regulation of signal transduction",NA,NA,NA,NA,631,NA
"GO:0009972 cytidine deamination",NA,NA,NA,NA,8,NA
"GO:0009987 cellular process",NA,NA,NA,NA,12659,NA
"GO:0009992 cellular water homeostasis",NA,NA,NA,NA,2,NA
"GO:0009996 negative regulation of cell fate specification",NA,NA,NA,NA,9,NA
"GO:0009997 negative regulation of cardioblast cell fate specification",NA,NA,NA,NA,3,NA
"GO:0010017 red or far-red light signaling pathway",NA,NA,NA,NA,1,NA
"GO:0010021 amylopectin biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0010025 wax biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0010032 meiotic chromosome condensation",NA,NA,NA,NA,3,NA
"GO:0010033 response to organic substance",NA,NA,NA,NA,1858,NA
"GO:0010034 response to acetate",NA,NA,NA,NA,1,NA
"GO:0010040 response to iron(II) ion",NA,NA,NA,NA,3,NA
"GO:0010041 response to iron(III) ion",NA,NA,NA,NA,3,NA
"GO:0010042 response to manganese ion",NA,NA,NA,NA,7,NA
"GO:0010044 response to aluminum ion",NA,NA,NA,NA,4,NA
"GO:0010045 response to nickel cation",NA,NA,NA,NA,1,NA
"GO:0010046 response to mycotoxin",NA,NA,NA,NA,1,NA
"GO:0010070 zygote asymmetric cell division",NA,NA,NA,NA,2,NA
"GO:0010085 polarity specification of proximal/distal axis",NA,NA,NA,NA,2,NA
"GO:0010106 cellular response to iron ion starvation",NA,NA,NA,NA,1,NA
"GO:0010107 potassium ion import",NA,NA,NA,NA,4,NA
"GO:0010124 phenylacetate catabolic process",NA,NA,NA,NA,1,NA
"GO:0010133 proline catabolic process to glutamate",NA,NA,NA,NA,3,NA
"GO:0010138 pyrimidine ribonucleotide salvage",NA,NA,NA,NA,5,NA
"GO:0010157 response to chlorate",NA,NA,NA,NA,2,NA
"GO:0010159 specification of organ position",NA,NA,NA,NA,4,NA
"GO:0010160 formation of organ boundary",NA,NA,NA,NA,1,NA
"GO:0010166 wax metabolic process",NA,NA,NA,NA,2,NA
"GO:0010172 embryonic body morphogenesis",NA,NA,NA,NA,8,NA
"GO:0010182 sugar mediated signaling pathway",NA,NA,NA,NA,1,NA
"GO:0010189 vitamin E biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0010193 response to ozone",NA,NA,NA,NA,4,NA
"GO:0010216 maintenance of DNA methylation",NA,NA,NA,NA,4,NA
